"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.13705484264283e-101,1.48436577179131,0.914,0.559,3.92727895750456e-97,"1","NEAT1"
2.28066080342766e-98,3.28899193373733,0.363,0.044,2.85515925981109e-94,"1","TGFBI"
2.23130438547776e-96,2.75555382183178,0.389,0.054,2.79336996017961e-92,"1","LILRA5"
4.19804775087014e-96,3.25671553071357,0.363,0.045,5.25553597931432e-92,"1","SMCO4"
8.57251870215323e-95,0.97358796579152,0.961,0.483,1.07319361632256e-90,"1","HLA-DRA"
1.01138311072235e-93,4.27211811517293,0.271,0.018,1.2661505163133e-89,"1","TMEM176B"
3.89928581565289e-93,1.9052191340259,0.69,0.263,4.88151591261585e-89,"1","AP2S1"
1.72323570981846e-91,0.936567169785743,0.998,0.844,2.15731878512173e-87,"1","SH3BGRL3"
6.74321271987369e-88,3.4681573581649,0.31,0.034,8.44182800400987e-84,"1","RAB32"
3.3484395351506e-86,1.2333155548222,0.951,0.71,4.19191145405503e-82,"1","ARPC1B"
6.42929768222054e-86,3.67417683824041,0.279,0.025,8.0488377683719e-82,"1","CD33"
2.08213656971172e-84,1.64665825378703,0.762,0.354,2.6066267716221e-80,"1","ANXA2"
3.18280784479885e-84,2.89077621983105,0.395,0.068,3.98455714090368e-80,"1","STX11"
6.74048061179748e-84,1.65645881722886,0.674,0.237,8.43840767790927e-80,"1","CEBPB"
1.07852023356248e-83,1.61472578974416,0.733,0.298,1.35019948039686e-79,"1","C1orf162"
6.34196288402004e-81,0.571288045935242,1,0.999,7.93950333450469e-77,"1","TMSB10"
2.26689580331405e-80,2.79946298537509,0.365,0.061,2.83792685616886e-76,"1","PLAUR"
4.62032150758383e-80,1.25783912344793,0.882,0.529,5.7841804953442e-76,"1","SRGN"
1.62479602563367e-79,4.21599010279442,0.277,0.03,2.03408214449079e-75,"1","IL8"
4.86608982146249e-79,2.24675334300471,0.481,0.12,6.09185784748889e-75,"1","LY86"
9.65379855175419e-79,2.05294023539673,0.534,0.156,1.20855904069411e-74,"1","CAPG"
1.31395326188172e-78,2.53661200018116,0.418,0.089,1.64493808854972e-74,"1","AGTRAP"
2.62982421286597e-78,2.78542365650688,0.363,0.063,3.29227693208691e-74,"1","KLF4"
4.10143380989361e-78,1.92124173259784,0.593,0.199,5.13458498660581e-74,"1","RGS2"
8.62223623170668e-78,2.052291675717,0.646,0.252,1.07941775384736e-73,"1","ATP6V0B"
5.28386309547032e-76,0.946896254243227,0.967,0.796,6.6148682092193e-72,"1","ARPC3"
4.0596973857105e-75,1.17777872354211,0.837,0.371,5.08233515717098e-71,"1","HLA-DRB1"
8.82304993650779e-75,1.11815448618465,0.963,0.798,1.10455762155141e-70,"1","VIM"
8.20691999922839e-74,2.570950648618,0.452,0.116,1.0274243147034e-69,"1","BLVRA"
1.4566560475121e-72,3.64159684378345,0.271,0.033,1.8235877058804e-68,"1","IL1B"
2.50960818073108e-72,2.75001563829035,0.33,0.055,3.14177848145724e-68,"1","MSRB1"
2.53012183299887e-72,2.13376390991023,0.405,0.086,3.16745952273128e-68,"1","HCK"
2.67000132638692e-72,2.78642128471909,0.332,0.056,3.34257466050379e-68,"1","MPEG1"
4.34635664427506e-72,2.7348634130578,0.322,0.051,5.44120388296795e-68,"1","C19orf38"
7.57850651697102e-72,2.47402382756985,0.338,0.059,9.48753230859602e-68,"1","CTSZ"
1.39984826042834e-70,2.21021105913779,0.35,0.063,1.75247003723023e-66,"1","PILRA"
1.42284870541468e-70,1.93828227572217,0.499,0.143,1.78126429430863e-66,"1","FGR"
5.50451916903438e-70,2.89148806424323,0.381,0.083,6.89110754771414e-66,"1","CCL3"
1.98375356155099e-69,2.23906373769375,0.56,0.202,2.48346108370568e-65,"1","LINC00936"
1.83020389630354e-68,3.15257273551073,0.305,0.049,2.2912322577824e-64,"1","MAFB"
5.94332496689661e-68,2.86067583941251,0.356,0.072,7.44044852605787e-64,"1","FGL2"
1.84432940072709e-67,1.50806607960154,0.745,0.394,2.30891597677024e-63,"1","PRELID1"
3.64617067227415e-67,2.65677537127092,0.336,0.064,4.56464106462e-63,"1","PGD"
3.88111786862093e-67,0.914445942952276,0.947,0.803,4.85877145972654e-63,"1","ATP5G2"
2.28057634066037e-66,1.2839428166274,0.847,0.586,2.85505352087272e-62,"1","S100A10"
7.91595753413728e-65,3.23186701123676,0.275,0.041,9.90998723698646e-61,"1","FCGR2A"
1.61784760544839e-64,1.26051787085254,0.686,0.27,2.02538341726084e-60,"1","HLA-DRB5"
2.26972860520912e-64,2.27002994250731,0.409,0.106,2.84147324086129e-60,"1","APLP2"
4.16298121593253e-64,2.37775586785284,0.342,0.069,5.21163618422594e-60,"1","EIF4EBP1"
4.69054500902363e-64,1.96603179428139,0.511,0.172,5.87209329679669e-60,"1","CTSD"
1.09117152501148e-63,2.7770548910427,0.285,0.045,1.36603763216187e-59,"1","SLC11A1"
2.8491357110738e-62,2.36150443352169,0.358,0.08,3.56683299669329e-58,"1","SCO2"
7.88597005004841e-62,0.857978802052979,0.965,0.84,9.87244590565561e-58,"1","SERF2"
1.55308015138114e-61,0.570566342709354,1,0.999,1.94430104151405e-57,"1","ACTB"
2.66178495475314e-61,1.32213724535739,0.635,0.253,3.33228858485546e-57,"1","TIMP1"
1.21214142473502e-60,0.706178935618419,0.996,0.952,1.51747984962577e-56,"1","MT-ND1"
3.5656951509324e-60,1.49988232200553,0.556,0.192,4.46389375945227e-56,"1","HLA-DMA"
1.11895643292471e-58,1.51327340337118,0.703,0.379,1.40082155837844e-54,"1","NFKBIA"
1.57515263765046e-58,2.34118814486275,0.322,0.067,1.97193358707461e-54,"1","TBXAS1"
6.52937641153173e-58,1.87897124014917,0.546,0.208,8.17412632959657e-54,"1","CNPY3"
5.5568179577519e-57,1.68707813143444,0.572,0.235,6.9565804013096e-53,"1","C20orf24"
7.38760673204957e-57,1.29477660484299,0.723,0.395,9.24854486785286e-53,"1","FKBP1A"
5.44848726226466e-56,2.41368447827601,0.293,0.056,6.82096120362913e-52,"1","RNASE6"
2.0565496819926e-55,2.32914906020931,0.381,0.102,2.57459454688654e-51,"1","IFNGR2"
2.60728186379862e-55,1.69618215917012,0.497,0.176,3.26405616528949e-51,"1","STXBP2"
8.67453823518894e-55,0.399887902943441,1,1,1.0859654416633e-50,"1","TMSB4X"
5.22626487915848e-54,1.05924642010052,0.843,0.643,6.5427610022185e-50,"1","EIF4A1"
2.44983177887596e-53,2.05180147090125,0.379,0.105,3.06694440397481e-49,"1","C4orf48"
2.53263326453075e-53,1.64515263250208,0.505,0.181,3.17060358386605e-49,"1","ASAH1"
2.56605564043676e-53,1.97208217414069,0.332,0.081,3.21244505626278e-49,"1","GCA"
1.35509342609576e-52,2.61933226844089,0.283,0.056,1.69644146012929e-48,"1","C5AR1"
1.95772035542934e-52,2.30576764648815,0.289,0.059,2.450870112962e-48,"1","CPPED1"
8.17841944636741e-51,1.54608475280144,0.623,0.293,1.02385633049074e-46,"1","SERPINB1"
9.94496210817189e-51,0.669518782678372,0.988,0.932,1.24500980632204e-46,"1","PFDN5"
4.50890386808044e-50,2.47811169933431,0.265,0.051,5.64469675244991e-46,"1","DUSP6"
9.44188180029717e-50,1.52425128576609,0.509,0.197,1.1820291825792e-45,"1","AMICA1"
1.22341913717024e-49,1.39437943202535,0.688,0.376,1.53159841782342e-45,"1","ISG15"
1.91281819563656e-49,1.44652132721961,0.548,0.23,2.3946570991174e-45,"1","PGLS"
2.73475141254054e-49,2.38530267690619,0.289,0.064,3.4236352933595e-45,"1","CYBB"
8.52899626842387e-49,1.87242890292066,0.538,0.232,1.06774504284398e-44,"1","H2AFY"
2.14416793365128e-48,1.08468508826424,0.756,0.449,2.68428383613804e-44,"1","LAMTOR4"
6.1342937030581e-48,1.79851034667954,0.389,0.12,7.67952228685843e-44,"1","LGALS9"
1.11189395380137e-47,1.46119870661912,0.623,0.303,1.39198004076394e-43,"1","GLRX"
1.12221369090689e-47,0.484779958522936,1,0.999,1.40489931964634e-43,"1","MT-CO1"
2.45904313135004e-47,1.23245470421215,0.713,0.419,3.07847609613712e-43,"1","FOSB"
2.60749465665962e-47,1.53205501242915,0.615,0.3,3.26432256067218e-43,"1","ATP6V1F"
9.73104569549021e-47,0.947813464190912,0.851,0.667,1.21822961061842e-42,"1","ALDOA"
2.31118956968899e-46,1.6229694792676,0.434,0.147,2.89337822229364e-42,"1","BID"
3.11601074542123e-46,1.92499386745895,0.279,0.061,3.90093385219284e-42,"1","LRRC25"
6.39550784502647e-46,1.9949769311241,0.375,0.116,8.00653627118863e-42,"1","NCF1"
9.21040324296403e-46,0.983808775114071,0.766,0.425,1.15305038198667e-41,"1","HLA-DPA1"
3.88153122982546e-44,1.54853101371627,0.299,0.072,4.85928894661849e-40,"1","RP11-290F20.3"
1.06452737292447e-43,1.40669497090303,0.462,0.169,1.33268181816415e-39,"1","FAM26F"
5.47234362735441e-42,1.57845027846678,0.438,0.164,6.85082698708499e-38,"1","GLIPR2"
5.89274115394579e-42,2.21714164871765,0.308,0.086,7.37712265062473e-38,"1","RHOB"
7.96464238275266e-42,2.16846600691422,0.365,0.12,9.97093579896806e-38,"1","SAT2"
9.28453186491426e-42,0.901695775041135,0.709,0.44,1.16233054416862e-37,"1","VAMP8"
1.07114689707066e-41,1.15702868316921,0.699,0.419,1.34096880044275e-37,"1","TCEB2"
1.18334852612422e-41,1.21840256216213,0.595,0.308,1.48143401985491e-37,"1","C10orf54"
1.56328286931481e-41,1.41837717321799,0.54,0.245,1.95707382409521e-37,"1","ANXA5"
3.15459323807997e-40,2.20825445401481,0.275,0.071,3.94923527475231e-36,"1","MIR24-2"
6.51043113219139e-40,1.44210327599766,0.503,0.228,8.1504087343904e-36,"1","CLTA"
9.18735722901689e-40,0.676071678642177,0.976,0.85,1.15016525150062e-35,"1","MYL6"
1.39377526326908e-39,0.754154320793688,0.768,0.459,1.74486725208656e-35,"1","HLA-DPB1"
3.72546800422928e-39,2.2407367651301,0.334,0.108,4.66391339449464e-35,"1","JUND"
9.5831685863489e-39,2.09176871153396,0.267,0.068,1.19971687532502e-34,"1","CECR1"
1.04998999551461e-38,1.0497675286668,0.568,0.281,1.31448247538475e-34,"1","LAMTOR1"
2.46990003663454e-38,1.34433832406552,0.613,0.324,3.09206785586278e-34,"1","RHOG"
6.46923248178756e-38,2.09981596490255,0.275,0.074,8.09883214394984e-34,"1","TMEM205"
1.84632207673101e-37,1.62293299951841,0.387,0.14,2.31141060785955e-33,"1","EFHD2"
2.42953896276108e-37,1.25581731350923,0.503,0.226,3.0415398274806e-33,"1","CARD16"
3.60155355661263e-37,1.45406660998382,0.387,0.142,4.50878489752336e-33,"1","DYNLT1"
2.24398768097183e-36,1.31110464307628,0.497,0.234,2.80924817780863e-32,"1","GSTO1"
2.27312162645746e-36,0.979748068973317,0.715,0.446,2.84572096416209e-32,"1","TPI1"
1.06303869832435e-35,1.75743310985283,0.346,0.121,1.33081814643225e-31,"1","BNIP3L"
2.23262845736003e-35,1.12852726154408,0.56,0.283,2.79502756576902e-31,"1","CD63"
3.08399716859542e-35,0.819731721948667,0.827,0.623,3.86085605536461e-31,"1","LY6E"
3.61981093469115e-35,1.50939815767173,0.42,0.177,4.53164130913986e-31,"1","GNAI2"
5.88098367157012e-35,2.19502267333099,0.291,0.088,7.36240345843864e-31,"1","C20orf27"
2.92500557309166e-34,0.78624610470055,0.853,0.673,3.66181447695345e-30,"1","ZFP36"
4.12490568536603e-34,1.70723077179355,0.348,0.128,5.16396942750973e-30,"1","ATP6V0D1"
4.69435782095897e-34,2.058986328291,0.299,0.095,5.87686655605853e-30,"1","SCPEP1"
1.51894859651598e-32,1.34594486746524,0.489,0.239,1.90157174797836e-28,"1","NOP10"
2.15719378600563e-31,0.982522908720473,0.717,0.488,2.70059090070045e-27,"1","GPX4"
1.74670660202619e-30,1.74360975064157,0.328,0.12,2.18670199507659e-26,"1","OAZ2"
3.51215989548067e-30,1.58155434670419,0.373,0.153,4.39687297315224e-26,"1","SOD2"
4.14734643817159e-30,1.93058788393217,0.261,0.082,5.19206300594702e-26,"1","THEMIS2"
7.03243577406901e-30,1.71348976226524,0.263,0.082,8.80390634555699e-26,"1","ATOX1"
1.21568107221045e-29,1.05052474954281,0.576,0.329,1.52191113430026e-25,"1","H3F3A"
2.77910197981268e-29,1.58795888018138,0.312,0.114,3.47915776852749e-25,"1","COMT"
2.96501731763197e-29,1.20252784298786,0.468,0.234,3.71190517994346e-25,"1","SUPT4H1"
5.10026769537593e-29,0.741996189954231,0.733,0.5,6.38502512784113e-25,"1","SERP1"
5.88525169563997e-29,1.39156166737787,0.305,0.11,7.36774659777168e-25,"1","ZYX"
6.43214218524601e-29,1.63635036428366,0.436,0.204,8.05239880170948e-25,"1","ARRB2"
8.85877986787702e-29,1.88625141587708,0.267,0.089,1.10903065165952e-24,"1","NAGK"
1.49508286211499e-28,1.27590102931808,0.375,0.158,1.87169423508175e-24,"1","TIMM13"
3.20405484114614e-28,1.28800547555128,0.477,0.241,4.01115625563085e-24,"1","NDUFS7"
4.99857958656471e-28,1.24423048273058,0.397,0.176,6.25772178442036e-24,"1","LAMTOR2"
1.77241200072149e-27,1.75537384330154,0.261,0.088,2.21888258370323e-23,"1","GLUL"
2.10763245699333e-27,0.622380493239059,0.802,0.594,2.63854507290994e-23,"1","CLIC1"
2.24921417296435e-27,1.61395408871432,0.281,0.098,2.81579122313407e-23,"1","WARS"
2.82818564348714e-27,1.04513342870695,0.674,0.455,3.54060560708155e-23,"1","SLC25A5"
5.50629127806252e-27,1.04384954672028,0.587,0.351,6.89332605100647e-23,"1","NDUFA11"
7.11039597453512e-27,0.551955473324869,0.908,0.788,8.90150472052052e-23,"1","ARPC2"
1.82598273181982e-26,1.13294142625508,0.497,0.264,2.28594778196523e-22,"1","MT2A"
2.12599160793501e-26,1.32538459077339,0.318,0.123,2.66152889397384e-22,"1","HSBP1"
2.47405251209395e-26,1.98627467858632,0.261,0.09,3.09726633989041e-22,"1","NAPRT1"
3.95422119327073e-26,0.923208353566574,0.261,0.084,4.95028951185562e-22,"1","MS4A7"
8.11767294789484e-26,1.49057167320904,0.305,0.118,1.01625147634696e-21,"1","NINJ1"
1.03728031296573e-25,0.76703583270748,0.731,0.523,1.2985712238018e-21,"1","COX6B1"
1.08357522376032e-25,1.48877228798254,0.401,0.196,1.35652782262554e-21,"1","SAMHD1"
2.07991984849489e-25,0.948893049121839,0.519,0.291,2.60385165833076e-21,"1","WDR83OS"
2.17567659312883e-25,0.968062589350834,0.552,0.317,2.72372952693798e-21,"1","CSTB"
2.84661971839788e-25,1.30997413288161,0.344,0.148,3.56368322546231e-21,"1","POLE4"
1.28844136395581e-24,0.946412851093854,0.623,0.389,1.61299974353627e-20,"1","BST2"
2.49098050894886e-24,1.27894410409718,0.377,0.173,3.11845849915307e-20,"1","TNFSF10"
1.83756511929315e-23,1.15089507457253,0.44,0.225,2.3004477728431e-19,"1","CASP1"
2.62333841412321e-23,1.03522354170468,0.334,0.142,3.28415736064084e-19,"1","HLA-DMB"
5.89968903719369e-23,1.27291717087926,0.354,0.161,7.38582070566278e-19,"1","GLIPR1"
7.98114182971142e-23,0.683459343222108,0.705,0.499,9.99159145661572e-19,"1","BRK1"
8.88725984847971e-23,0.910252417147242,0.548,0.334,1.11259606043117e-18,"1","COX8A"
2.2894860770582e-22,1.39156166737787,0.295,0.123,2.86620761986916e-18,"1","POU2F2"
2.53379660490378e-22,1.49381172562582,0.257,0.096,3.17205996967904e-18,"1","CAPNS1"
3.0073816696459e-22,0.677343357795579,0.68,0.49,3.7649411122297e-18,"1","ATP5D"
7.66100638742813e-22,1.11450679122915,0.397,0.199,9.59081389642128e-18,"1","SDCBP"
9.23804174443646e-22,0.806599166656718,0.591,0.374,1.156510445986e-17,"1","PKM"
9.29642106170504e-22,0.703488370107737,0.644,0.417,1.16381895271485e-17,"1","ITGB2"
4.82724990532774e-21,0.688932658021257,0.703,0.522,6.04323415647979e-17,"1","RHOA"
1.14293935011695e-20,1.51770269751096,0.326,0.152,1.43084577241141e-16,"1","RILPL2"
1.34170610065272e-20,0.936615446662394,0.509,0.306,1.67968186740714e-16,"1","POLR2L"
2.03653102167389e-20,1.27969133487773,0.312,0.138,2.54953318603354e-16,"1","SPG21"
2.12581676486621e-20,0.825551939321556,0.635,0.44,2.661310007936e-16,"1","HIGD2A"
6.93421929415718e-20,0.490642370083086,0.912,0.834,8.68094913435538e-16,"1","SLC25A6"
6.96255131895956e-20,0.321099126675779,0.992,0.952,8.71641799620548e-16,"1","PFN1"
8.0789054458283e-20,0.938396807142935,0.458,0.262,1.01139817276324e-15,"1","RNH1"
9.67427418331348e-20,1.53019399745446,0.263,0.109,1.21112238500901e-15,"1","PLSCR1"
9.94338586181354e-20,1.59454868954173,0.267,0.111,1.24481247604044e-15,"1","TNFRSF1B"
1.0594707014532e-19,0.645086705969217,0.831,0.71,1.32635137114926e-15,"1","EMP3"
3.27978256626529e-19,1.24017261737299,0.31,0.143,4.10595979470751e-15,"1","NDUFB1"
3.39235848989639e-19,1.16619767951014,0.326,0.155,4.24689359350129e-15,"1","SERPINB6"
3.75239624924134e-19,0.958002012520449,0.434,0.24,4.69762486442523e-15,"1","UQCRFS1"
4.38258791784018e-19,1.09413025376357,0.479,0.283,5.48656181434413e-15,"1","SEC11A"
4.73359505763187e-19,1.11071598542762,0.415,0.229,5.92598765264934e-15,"1","TMEM219"
2.74799048683484e-18,1.32846483205283,0.275,0.122,3.44020929046853e-14,"1","LAP3"
3.29236712569928e-18,1.04981528553004,0.342,0.173,4.12171440466292e-14,"1","ATG3"
7.0554176868047e-18,1.01112130715119,0.367,0.193,8.83267740211081e-14,"1","NDUFS6"
7.60511185660296e-18,0.829319243156801,0.401,0.219,9.52083953328125e-14,"1","REEP5"
1.12748212796615e-17,1.04152321980179,0.308,0.147,1.41149487600082e-13,"1","GRB2"
2.29863607081326e-17,1.32606449419425,0.303,0.145,2.87766249705112e-13,"1","UQCRC1"
2.51790818681126e-17,1.00390060703034,0.407,0.232,3.15216925906901e-13,"1","ZNHIT1"
2.80565963354785e-17,1.40027888447898,0.263,0.116,3.51240529523856e-13,"1","STX10"
3.40152048929892e-17,0.534782687463363,0.896,0.82,4.25836350055331e-13,"1","YBX1"
8.75008821915497e-17,0.424715501838915,0.996,0.973,1.09542354415601e-12,"1","H3F3B"
1.23078882032953e-16,1.22285464409223,0.267,0.122,1.54082452417054e-12,"1","PARVG"
1.43876470415023e-16,0.803575704060324,0.621,0.461,1.80118953312568e-12,"1","COX5B"
1.80508097033419e-16,0.792164076393149,0.511,0.333,2.25978086676137e-12,"1","PSMB3"
3.08302396019351e-16,1.18640817762458,0.281,0.133,3.85963769576625e-12,"1","IFI27L2"
4.16946311544167e-16,1.17796619427858,0.348,0.188,5.21975087422143e-12,"1","VAMP5"
4.76331349809078e-16,0.981059929879707,0.352,0.188,5.96319216825985e-12,"1","CD97"
5.67476519824775e-16,0.912539712174043,0.477,0.301,7.10423855168636e-12,"1","UBE2L6"
5.69552504827029e-16,1.12275262391745,0.448,0.271,7.13022780792958e-12,"1","CASP4"
8.72284102247088e-16,0.717810505359702,0.68,0.521,1.09201246760313e-11,"1","UQCR11.1"
9.09465496486028e-16,0.435660763107789,0.965,0.912,1.13855985505086e-11,"1","COX4I1"
1.43609236522706e-15,0.618231560260941,0.448,0.268,1.79784403202775e-11,"1","BLOC1S1"
1.65638708849092e-15,0.830058139480707,0.391,0.226,2.07363099608178e-11,"1","GNB2"
1.79055865905515e-15,1.25005462657463,0.297,0.151,2.24160038527114e-11,"1","IFI35"
1.8410889031878e-15,1.15041986739292,0.263,0.125,2.30485919790081e-11,"1","EIF4E2"
2.0999311766116e-15,0.91907389591513,0.365,0.203,2.62890384000007e-11,"1","DOK2"
4.26890897060721e-15,1.3397082909239,0.31,0.159,5.34424714030316e-11,"1","PPT1"
4.8331853003215e-15,0.824813902256491,0.426,0.255,6.05066467747249e-11,"1","ARF5"
5.14332579968962e-15,1.03798971513048,0.297,0.151,6.43892956863144e-11,"1","EPSTI1"
7.10098594850635e-15,0.78275242470235,0.407,0.235,8.8897243089351e-11,"1","VASP"
7.10623618402789e-15,0.713087280733573,0.591,0.417,8.89629707878451e-11,"1","NDUFA13"
7.18392840856068e-15,1.07921962131971,0.389,0.23,8.99355997467711e-11,"1","HSD17B11"
7.41517456612333e-15,0.436753756468834,0.845,0.727,9.28305703932979e-11,"1","ATP5E"
7.65074961924625e-15,0.744493664714493,0.485,0.311,9.57797344833438e-11,"1","PRDX5"
1.00983237856202e-14,0.937642641466122,0.332,0.18,1.26420915472179e-10,"1","RNF181"
1.0179863940085e-14,0.81536937628445,0.375,0.215,1.27441716665925e-10,"1","RNF7"
1.35477049355934e-14,1.30659462999603,0.291,0.15,1.69603718088694e-10,"1","NAAA"
1.47063051868562e-14,0.89564246638999,0.411,0.253,1.84108234634253e-10,"1","PPP4C"
2.29727118868612e-14,1.34093559430791,0.301,0.159,2.87595380111615e-10,"1","MYADM"
3.0650157084852e-14,0.735758926106269,0.566,0.399,3.83709316545262e-10,"1","C11orf31"
4.98074090527744e-14,0.730980353357613,0.668,0.518,6.23538953931683e-10,"1","PSMA7"
6.62728435015065e-14,0.797048373873779,0.422,0.259,8.29669727795359e-10,"1","GNAS"
7.96234809583429e-14,1.00751186058271,0.283,0.144,9.96806358117495e-10,"1","CHMP4B"
1.94162042486747e-13,0.765957182159372,0.523,0.366,2.43071460989159e-09,"1","MCL1"
2.25623702953479e-13,0.803565106567085,0.303,0.162,2.8245831372746e-09,"1","OAS1"
2.40754961139392e-13,0.918808670242743,0.403,0.251,3.01401135850405e-09,"1","MRPL23"
2.76629236703764e-13,0.972185232374693,0.265,0.134,3.46312141429442e-09,"1","PHPT1"
3.31098001851466e-13,1.19732625852938,0.295,0.16,4.14501588517851e-09,"1","SNF8"
3.70472928249456e-13,0.674809294101177,0.44,0.283,4.63795058875494e-09,"1","HMGB2"
4.08492438736361e-13,0.498186765715108,0.58,0.424,5.11391684054051e-09,"1","SNX3"
4.30181477616398e-13,1.25800378597252,0.305,0.167,5.38544191827968e-09,"1","TGFB1"
4.39516376067029e-13,0.910412664071014,0.316,0.172,5.50230551198313e-09,"1","MT-ND3"
4.67090590841927e-13,1.12852726154408,0.279,0.147,5.84750710675008e-09,"1","LSMD1"
1.11279891168976e-12,0.944769986922198,0.295,0.159,1.39311295754441e-08,"1","CLTB"
2.20048822666627e-12,0.418116001695734,0.807,0.72,2.75479121096351e-08,"1","EIF3K"
3.01352812821966e-12,0.504115489591044,0.511,0.343,3.7726358637182e-08,"1","ID2"
3.95458879811067e-12,0.790945902345232,0.401,0.256,4.95074971635475e-08,"1","GNG5"
5.87673930412298e-12,0.876020567614197,0.263,0.138,7.35708993483156e-08,"1","SMS"
6.60365397866749e-12,1.09860362499396,0.267,0.143,8.26711441589383e-08,"1","FIBP"
8.39677784114503e-12,0.800582556634071,0.436,0.292,1.05119261793295e-07,"1","NDUFB10"
8.52294804163398e-12,0.976956177397329,0.265,0.142,1.06698786533216e-07,"1","C14orf2"
1.30878706686144e-11,0.424367760397059,0.957,0.901,1.63847052900383e-07,"1","DUSP1"
1.5209740216545e-11,0.596572010486085,0.381,0.233,1.90410737770927e-07,"1","RGS19"
1.58637477397813e-11,0.886251415877084,0.295,0.165,1.98598257954322e-07,"1","CYC1"
1.58766212286028e-11,1.05052474954281,0.251,0.129,1.98759421160878e-07,"1","LYN"
2.07996050313338e-11,0.585581395296487,0.513,0.361,2.60390255387268e-07,"1","NDUFB11"
